Pedido;UF;Logger;LPN;MODAL;Data da coleta;Data da entrega;COLETA EMBARQUE;ENTREGA EMBARQUE
556122;PE;A3867;00019200000012759082;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A8586;00019200000012759090;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A8968;00019200000012759104;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A2429;00019200000012759112;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A9087;00019200000012759120;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A7443;00019200000012759139;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A6891;00019200000012759147;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A8808;00019200000012759155;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A5999;00019200000012759163;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A4147;00019200000012759171;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A7168;00019200000012759180;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;TA0305;00019200000012759198;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;TA1236;00019200000012759201;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;TA0370;00019200000012759210;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A1294;00019200000012759228;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A9253;00019200000012759236;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556122;PE;A6582;00019200000012863459;MultiModal;11/06/2026 07:26;16/06/2026 16:55;-;-
556406;PE;A3703;00019200000012704288;MultiModal;15/06/2026 04:45;16/06/2026 17:03;15/06/2026 04:45;16/06/2026 17:03
556406;PE;TA0077;00019200000012704318;MultiModal;15/06/2026 04:45;16/06/2026 17:03;15/06/2026 04:45;16/06/2026 17:03
556406;PE;A0175;00019200000012704334;MultiModal;15/06/2026 04:45;16/06/2026 17:03;15/06/2026 04:45;16/06/2026 17:03
556512;PE;A0530;00019200000012657328;MultiModal;11/06/2026 05:30;12/06/2026 17:29;-;-
556512;PE;TA1181;00019200000012657336;MultiModal;11/06/2026 05:30;12/06/2026 17:29;-;-
556567;PE;TA0953;00019200000012703850;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A3741;00019200000012703869;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A3699;00019200000012703877;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A3552;00019200000012703885;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A7109;00019200000012703893;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A5027;00019200000012703907;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;TA0507;00019200000012703915;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A8372;00019200000012703923;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A5303;00019200000012703931;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A3643;00019200000012703940;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556567;PE;A7518;00019200000012703958;MultiModal;15/06/2026 04:46;16/06/2026 17:08;15/06/2026 04:46;16/06/2026 17:08
556663;PE;A3040;00019200000012654370;MultiModal;11/06/2026 04:57;12/06/2026 17:37;-;-
556740;PE;A5943;00019200000012693863;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A3912;00019200000012693871;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A8336;00019200000012693880;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A3274;00019200000012693898;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A9555;00019200000012693901;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A7567;00019200000012693910;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;TA1246;00019200000013213555;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A6645;00019200000013241389;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A1236;00019200000013241397;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A6978;00019200000013241400;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A5960;00019200000013241419;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A9607;00019200000013241427;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A6549;00019200000013241435;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A0162;00019200000013241443;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A4163;00019200000013241451;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A4687;00019200000013241460;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A7496;00019200000013241478;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A3688;00019200000013241486;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A1312;00019200000013241494;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A6598;00019200000013241508;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A4047;00019200000013241516;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A7819;00019200000013241524;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A7098;00019200000013241532;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A3016;00019200000013241540;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A8253;00019200000013241559;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A0384;00019200000013241567;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A8567;00019200000013241575;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A4875;00019200000013241583;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A8135;00019200000013241591;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A5401;00019200000013241605;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;TA0478;00019200000013241613;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A2316;00019200000013241621;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;TA1006;00019200000013241630;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A9003;00019200000013241648;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A1593;00019200000013241656;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A5598;00019200000013241664;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A6202;00019200000013241672;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A8829;00019200000013241680;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A4768;00019200000013241702;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;TA0248;00019200000013241710;MultiModal;15/06/2026 04:24;16/06/2026 12:48;15/06/2026 04:24;16/06/2026 12:48
556740;PE;A9095;00019200000013241729;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A1053;00019200000013241737;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A6981;00019200000013241745;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A4834;00019200000013241753;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A8770;00019200000013241761;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A1339;00019200000013241770;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A7254;00019200000013241788;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;TA0250;00019200000013241796;MultiModal;15/06/2026 04:24;16/06/2026 12:48;16/06/2026 04:59;17/06/2026 14:41
556740;PE;A7856;00019200000013241800;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A3193;00019200000013241818;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A3533;00019200000013241826;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;TA0471;00019200000013241834;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A2441;00019200000013241842;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;TA0890;00019200000013241850;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;TA0375;00019200000013241869;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A9015;00019200000013241877;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A8966;00019200000013241885;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A8494;00019200000013241893;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A4999;00019200000013241907;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556740;PE;A7073;00019200000013241915;MultiModal;15/06/2026 04:24;16/06/2026 12:48;-;-
556761;PE;A4912;00019200000012904651;MultiModal;15/06/2026 07:10;16/06/2026 13:51;15/06/2026 07:10;16/06/2026 13:51
556771;PE;A8809;00019200000012659215;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A7863;00019200000012659223;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A3179;00019200000012659231;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A3047;00019200000012659240;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A5821;00019200000012659258;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A4533;00019200000012659266;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A6377;00019200000012659274;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A4311;00019200000012659282;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A4090;00019200000012659290;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A4118;00019200000012659304;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556771;PE;A7383;00019200000012659312;MultiModal;13/06/2026 14:12;15/06/2026 11:30;13/06/2026 14:12;15/06/2026 11:30
556811;PE;A3525;00019200000012656542;MultiModal;16/06/2026 05:33;17/06/2026 18:17;16/06/2026 05:33;17/06/2026 18:17
556811;PE;A7370;00019200000012656550;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A6014;00019200000012656569;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A2769;00019200000012656577;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A6618;00019200000012656585;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A7188;00019200000012703397;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A3067;00019200000012703966;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A9170;00019200000012704601;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A7971;00019200000012704610;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A6303;00019200000012704628;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A5849;00019200000012704636;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A8907;00019200000012704644;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;TA0970;00019200000012704652;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A4229;00019200000012704660;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;TA0765;00019200000012704679;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A5748;00019200000012704687;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A6733;00019200000012704695;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A6433;00019200000012704709;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A3289;00019200000012704717;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A8756;00019200000012704725;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A6985;00019200000012704733;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A7887;00019200000012704741;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A4839;00019200000012704750;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A1653;00019200000012704768;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A3603;00019200000012704776;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A9550;00019200000012704784;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A4844;00019200000012704792;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A6524;00019200000012704806;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A7023;00019200000012704814;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A6386;00019200000012704822;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;TA0715;00019200000012704830;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A6651;00019200000012704849;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A7672;00019200000012704857;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A8373;00019200000012704865;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;TA1192;00019200000012704873;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A6758;00019200000012704881;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A8056;00019200000012704890;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A6528;00019200000012704903;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556811;PE;A7784;00019200000012704911;MultiModal;16/06/2026 05:33;17/06/2026 18:17;16/06/2026 05:33;17/06/2026 18:17
556811;PE;A6568;00019200000012704920;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A8819;00019200000012704938;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A9554;00019200000012704946;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A8117;00019200000012704954;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;A5883;00019200000012704962;MultiModal;16/06/2026 05:33;17/06/2026 18:17;-;-
556811;PE;TA0397;00019200000012705250;MultiModal;16/06/2026 05:33;17/06/2026 18:17;17/06/2026 03:19;18/06/2026 17:39
556952;PE;A9323;00019200000012904856;MultiModal;11/06/2026 05:24;12/06/2026 16:40;-;-
556952;PE;TA0811;00019200000012906360;MultiModal;11/06/2026 05:24;12/06/2026 16:40;-;-
556952;PE;A6155;00019200000012906379;MultiModal;11/06/2026 05:24;12/06/2026 16:40;-;-
556952;PE;TA0332;00019200000012906387;MultiModal;11/06/2026 05:24;12/06/2026 16:40;-;-
556952;PE;A6119;00019200000012906395;MultiModal;11/06/2026 05:24;12/06/2026 16:40;-;-
556952;PE;A6093;00019200000012906409;MultiModal;11/06/2026 05:24;12/06/2026 16:40;-;-
557107;PE;A2846;00019200000013213512;MultiModal;16/06/2026 05:04;17/06/2026 18:15;16/06/2026 05:04;17/06/2026 18:15
557107;PE;A5133;00019200000013213520;MultiModal;16/06/2026 05:04;17/06/2026 18:15;16/06/2026 05:04;17/06/2026 18:15
557107;PE;A8865;00019200000013213539;MultiModal;16/06/2026 05:04;17/06/2026 18:15;16/06/2026 05:04;17/06/2026 18:15
557107;PE;A7808;00019200000013213547;MultiModal;16/06/2026 05:04;17/06/2026 18:15;16/06/2026 05:04;17/06/2026 18:15
557124;PE;A1773;00019200000013244760;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A6204;00019200000013244841;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A9154;00019200000013244850;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;TA0187;00019200000013244868;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A0185;00019200000013328514;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A5601;00019200000013328522;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A5686;00019200000013328530;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A0189;00019200000013328549;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;TA0806;00019200000013328557;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A6542;00019200000013328565;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A8696;00019200000013328573;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A6032;00019200000013328581;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A7836;00019200000013328590;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A7481;00019200000013328603;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A9079;00019200000013328611;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A1220;00019200000013328620;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A4853;00019200000013328638;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A9603;00019200000013328646;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A5677;00019200000013328654;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A5749;00019200000013328662;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A5663;00019200000013328670;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A5611;00019200000013328689;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A8217;00019200000013328697;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A3633;00019200000013328700;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A5586;00019200000013328719;MultiModal;30/06/2026 04:37;03/07/2026 16:39;02/07/2026 00:19;08/07/2026 16:47
557124;PE;A0135;00019200000013328727;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;TA0971;00019200000013328735;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A8181;00019200000013328743;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;A5955;00019200000013328751;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A4124;00019200000013328760;MultiModal;30/06/2026 04:37;03/07/2026 16:39;01/07/2026 00:49;03/07/2026 16:39
557124;PE;A6492;00019200000013328778;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:42
557124;PE;TA0060;00019200000013328786;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A5529;00019200000013328794;MultiModal;30/06/2026 04:37;03/07/2026 16:39;01/07/2026 00:49;03/07/2026 16:39
557124;PE;A2026;00019200000013328808;MultiModal;30/06/2026 04:37;03/07/2026 16:39;01/07/2026 00:49;03/07/2026 16:39
557124;PE;A8631;00019200000013328816;MultiModal;30/06/2026 04:37;03/07/2026 16:39;01/07/2026 00:49;03/07/2026 16:39
557124;PE;A5870;00019200000013328824;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A4909;00019200000013328832;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
557124;PE;A8140;00019200000013328840;MultiModal;30/06/2026 04:37;03/07/2026 16:39;02/07/2026 00:19;08/07/2026 16:47
557124;PE;A6662;00019200000013328859;MultiModal;30/06/2026 04:37;03/07/2026 16:39;01/07/2026 00:49;03/07/2026 16:39
557124;PE;A6138;00019200000013328867;MultiModal;30/06/2026 04:37;03/07/2026 16:39;30/06/2026 04:37;03/07/2026 16:44
