Caixa;Tipo de caixa;Tipo térmico;Pedido;UF;Logger;LPN;MODAL;Data da coleta;Data da entrega;COLETA EMBARQUE;ENTREGA EMBARQUE
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A5777;00019200000013326198;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A8456;00019200000013326201;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A6628;00019200000013326210;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557292;RJ;A4391;00019200000013326228;MultiModal;19/07/2026 03:50;21/07/2026 19:00;19/07/2026 03:50;21/07/2026 19:00
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034872300;00019200000013778021;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300088;00019200000013778030;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034874447;00019200000013778048;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300089;00019200000013778056;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300079;00019200000013778064;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170035519025;00019200000013778072;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034888124;00019200000013778102;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170035510388;00019200000013778110;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034885583;00019200000013778129;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300055;00019200000013778137;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300081;00019200000013778560;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300170;00019200000013778579;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300177;00019200000013778587;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300214;00019200000013778595;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300046;00019200000013778692;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034882366;00019200000013778706;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300196;00019200000013778714;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;AS-0897;00019200000013778722;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300178;00019200000013778730;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034875378;00019200000013778749;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300031;00019200000013778757;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034876368;00019200000013779494;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034875493;00019200000013779508;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170035503755;00019200000013779516;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;AS-0623;00019200000013779524;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170035491530;00019200000013779532;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034887530;00019200000013779540;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034888181;00019200000013779559;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034882424;00019200000013779567;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034885815;00019200000013779575;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034872896;00019200000013779583;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034883513;00019200000013779591;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034889734;00019200000013779605;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300193;00019200000013779613;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300175;00019200000013779621;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300216;00019200000013779630;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300009;00019200000013779656;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034888512;00019200000013779664;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034886110;00019200000013779672;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300035;00019200000013779680;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170035501791;00019200000013779699;MultiModal;27/07/2026 22:32;-;27/07/2026 22:32;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;869170034871708;00019200000013779702;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300085;00019200000013779710;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300010;00019200000013779729;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L PFIZER;-90 C a -60 C;557492;RJ;300182;00019200000013779737;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;-90 C a -60 C;557492;RJ;300183;00019200000013779745;MultiModal;27/07/2026 22:32;-;27/07/2026 23:07;-
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558947;RJ;A1340;00019200000013407368;MultiModal;08/07/2026 04:21;09/07/2026 16:50;08/07/2026 04:21;09/07/2026 16:50
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559644;RJ;A6078;00019200000013428187;MultiModal;02/07/2026 04:05;03/07/2026 10:20;02/07/2026 04:05;03/07/2026 10:20
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559684;RJ;A8991;00019200000013429108;MultiModal;01/07/2026 01:10;02/07/2026 11:15;01/07/2026 01:10;02/07/2026 11:15
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559729;RJ;TA0682;00019200000013423037;MultiModal;02/07/2026 23:46;06/07/2026 14:00;02/07/2026 23:46;06/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559866;RJ;A4935;00019200000013421271;MultiModal;06/07/2026 03:35;07/07/2026 16:00;06/07/2026 03:35;07/07/2026 16:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560041;RJ;A9141;00019200000013408631;MultiModal;08/07/2026 09:58;09/07/2026 15:20;08/07/2026 09:58;09/07/2026 15:20
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A8517;00019200000013325450;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A0773;00019200000013325469;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A7298;00019200000013325477;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A3689;00019200000013325485;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A3126;00019200000013325493;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A6078;00019200000013325507;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A6429;00019200000013325515;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A8763;00019200000013325523;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A9583;00019200000013325531;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A5601;00019200000013325540;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A9426;00019200000013325558;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A8460;00019200000013325566;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A4776;00019200000013325574;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A8871;00019200000013325582;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A9408;00019200000013325779;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A2175;00019200000013325825;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A7279;00019200000013325833;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A8428;00019200000013325841;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A0764;00019200000013325850;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A1539;00019200000013325868;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A2785;00019200000013325876;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A5289;00019200000013325884;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A6890;00019200000013325892;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A9438;00019200000013325906;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A8285;00019200000013325914;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A3838;00019200000013325922;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A7019;00019200000013325930;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A4039;00019200000013325949;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A3080;00019200000013325957;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A8541;00019200000013325965;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A6662;00019200000013325973;MultiModal;08/07/2026 04:30;09/07/2026 16:42;09/07/2026 02:20;13/07/2026 14:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A3854;00019200000013326252;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A4447;00019200000013326260;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A3713;00019200000013326279;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A3865;00019200000013326287;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A2435;00019200000013326295;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A9295;00019200000013326309;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A3221;00019200000013326317;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557275;RN;A2910;00019200000013326325;MultiModal;08/07/2026 04:30;09/07/2026 16:42;08/07/2026 04:30;09/07/2026 16:43
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557962;RN;A9314;00019200000013254464;MultiModal;06/07/2026 03:34;07/07/2026 15:00;06/07/2026 03:34;07/07/2026 15:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557962;RN;A6516;00019200000013254472;MultiModal;06/07/2026 03:34;07/07/2026 15:00;06/07/2026 03:34;07/07/2026 15:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A5187;00019200000013428500;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;TA0983;00019200000013428519;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A3843;00019200000013428527;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A5318;00019200000013428535;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A6664;00019200000013428543;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A6256;00019200000013428551;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A6296;00019200000013428560;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A9238;00019200000013428578;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A9519;00019200000013428586;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A9559;00019200000013428594;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A5700;00019200000013428608;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A3678;00019200000013428616;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A1261;00019200000013428624;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A1094;00019200000013428632;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A7018;00019200000013428640;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A4619;00019200000013428659;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;TA1104;00019200000013428667;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A8366;00019200000013428675;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A9251;00019200000013428683;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A4369;00019200000013428691;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A5083;00019200000013428705;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A0940;00019200000013428713;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;557966;RN;A7050;00019200000013428918;MultiModal;06/07/2026 02:37;08/07/2026 09:00;06/07/2026 02:37;08/07/2026 09:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;558583;RN;A3207;00019200000013328174;MultiModal;06/07/2026 03:34;07/07/2026 15:15;06/07/2026 03:34;07/07/2026 15:15
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559091;RN;TA0581;00019200000013424238;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559091;RN;TA0616;00019200000013424246;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559091;RN;A8510;00019200000013424254;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559091;RN;A7264;00019200000013424262;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559091;RN;TA0223;00019200000013424270;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559091;RN;A4780;00019200000013424289;MultiModal;06/07/2026 04:05;07/07/2026 08:30;06/07/2026 04:05;07/07/2026 08:30
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559137;RN;A2975;00019200000013408356;MultiModal;08/07/2026 04:22;13/07/2026 14:21;08/07/2026 04:22;13/07/2026 14:21
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559137;RN;A7091;00019200000013408380;MultiModal;08/07/2026 04:22;13/07/2026 14:21;08/07/2026 04:22;13/07/2026 14:21
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559137;RN;A7266;00019200000013408399;MultiModal;08/07/2026 04:22;13/07/2026 14:21;08/07/2026 04:22;13/07/2026 14:21
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559137;RN;A7882;00019200000013408402;MultiModal;08/07/2026 04:22;13/07/2026 14:21;08/07/2026 04:22;13/07/2026 14:21
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559137;RN;A9036;00019200000013408410;MultiModal;08/07/2026 04:22;13/07/2026 14:21;08/07/2026 04:22;13/07/2026 14:21
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559137;RN;A2690;00019200000013408429;MultiModal;08/07/2026 04:22;13/07/2026 14:21;08/07/2026 04:22;13/07/2026 14:21
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559137;RN;A3889;00019200000013408437;MultiModal;08/07/2026 04:22;13/07/2026 14:21;08/07/2026 04:22;13/07/2026 14:21
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;559137;RN;TA0091;00019200000013408445;MultiModal;08/07/2026 04:22;13/07/2026 14:21;08/07/2026 04:22;13/07/2026 14:21
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560750;RN;A5735;00019200000013473476;MultiModal;20/07/2026 06:01;22/07/2026 12:00;20/07/2026 06:01;22/07/2026 12:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560750;RN;A2505;00019200000013473484;MultiModal;20/07/2026 06:01;22/07/2026 12:00;20/07/2026 06:01;22/07/2026 12:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560750;RN;TA0121;00019200000013473492;MultiModal;20/07/2026 06:01;22/07/2026 12:00;20/07/2026 06:01;22/07/2026 12:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560769;RN;A3741;00019200000013695894;MultiModal;26/07/2026 01:31;27/07/2026 17:00;26/07/2026 01:31;27/07/2026 17:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560769;RN;A8083;00019200000013695916;MultiModal;26/07/2026 01:31;27/07/2026 17:00;26/07/2026 01:31;27/07/2026 17:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560769;RN;A6501;00019200000013695975;MultiModal;26/07/2026 01:31;27/07/2026 17:00;26/07/2026 01:31;27/07/2026 17:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560769;RN;A1613;00019200000013696009;MultiModal;26/07/2026 01:31;27/07/2026 17:00;26/07/2026 01:31;27/07/2026 17:00
CAIXA 130L;CAIXA 130L COM BERÇO;2 C a 8 C;560769;RN;A6775;00019200000013706047;MultiModal;26/07/2026 01:31;27/07/2026 17:00;26/07/2026 01:31;27/07/2026 17:00
